UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Failure,Temp_Diff,Torque_RPM_Ratio,Air temperature [K]_Rolling_Mean,Air temperature [K]_Rolling_Std,Process temperature [K]_Rolling_Mean,Process temperature [K]_Rolling_Std,Torque [Nm]_Rolling_Mean,Torque [Nm]_Rolling_Std
8580,M23439,M,0.22826086956521152,0.2962962962963047,0.2630966239813738,0.37637362637362637,0.5652173913043478,0,0,0,0,0,0,1,0.6888888888888978,0.28700455170855,0.2422907488986823,0.3922322699026136,0.31234256926951787,0.34554737009252107,0.39033232628398806,0.22392442146426578
8581,L55760,L,0.2391304347826022,0.2962962962963047,0.26949941792782306,0.36813186813186816,0.5770750988142292,0,0,0,0,0,0,1,0.6666666666666707,0.2790424586059262,0.24008810572687622,0.36689969244426796,0.3073047858942104,0.3863337045075125,0.3993957703927494,0.20552841214253176
8582,M23441,M,0.2391304347826022,0.2839506172839492,0.15192083818393487,0.5769230769230769,0.5849802371541502,0,0,0,0,0,0,1,0.6444444444444437,0.49160811419929207,0.23788546255507015,0.3100868359723107,0.29974811083123143,0.44048819578910453,0.43746223564954667,0.25680698772459687
8583,M23442,M,0.2391304347826022,0.2962962962963047,0.09662398137369044,0.9368131868131868,0.5968379446640316,1,0,0,1,0,0,1,0.6666666666666707,0.8422768546930067,0.23568281938326407,0.19611613430775607,0.29471032745592396,0.2731791821744213,0.6114803625377644,0.6696862377121647
8584,L55763,L,0.22826086956521152,0.2839506172839492,0.1484284051222352,0.46978021978021983,0.608695652173913,0,0,0,0,0,0,1,0.6666666666666707,0.4060910518934302,0.2334801762114509,0.24019223003436202,0.2896725440806023,0.21160368453193806,0.5951661631419941,0.6770480276643651
8585,L55764,L,0.22826086956521152,0.2716049382716008,0.12922002328288718,0.603021978021978,0.616600790513834,0,0,0,0,0,0,1,0.6444444444444437,0.5278570579540433,0.2334801762114509,0.24019223003436202,0.2846347607052948,0.323229967409507,0.6948640483383685,0.6168439804226405
8586,M23445,M,0.22826086956521152,0.2716049382716008,0.0989522700814901,0.6140109890109889,0.6245059288537549,0,0,0,0,0,0,1,0.6444444444444437,0.5587541922675792,0.23127753303964482,0.24019223002998727,0.279596977329966,0.32322996740539267,0.8030211480362538,0.4977347285905904
8587,H38000,H,0.21739130434782084,0.2716049382716008,0.17054714784633296,0.4629120879120879,0.6363636363636364,0,0,0,0,0,0,1,0.6666666666666583,0.3895067445350164,0.22687224669603268,0.31008683595526826,0.27707808564231584,0.34554737006557457,0.7528700906344409,0.5489502887914456
8588,M23447,M,0.22826086956521152,0.2716049382716008,0.2671711292200233,0.4189560439560439,0.6561264822134387,0,0,0,0,0,0,1,0.6444444444444437,0.3161565745601684,0.2246696035242266,0.19611613428068406,0.27204030226699416,0.17277368482075262,0.5250755287009065,0.23461464778235058
8589,L55768,L,0.21739130434782084,0.2592592592592595,0.12630966239813746,0.5576923076923076,0.6679841897233201,0,0,0,0,0,0,1,0.6444444444444437,0.49172611236022545,0.22246696035242763,0.2401922300121213,0.2670025188916867,0.17277368481316585,0.5637462235649545,0.22792256383873039
8590,M23449,M,0.21739130434782084,0.2592592592592595,0.21536670547147851,0.6071428571428571,0.6758893280632411,0,0,0,0,0,0,1,0.6444444444444437,0.478155340959023,0.22026431718061446,0.2401922300077238,0.2644836272040294,0.21160368450070216,0.565558912386707,0.23056000971367613
8591,L55770,L,0.22826086956521152,0.2716049382716008,0.22642607683352745,0.43543956043956045,0.6877470355731224,0,0,0,0,0,0,1,0.6444444444444437,0.3436454411975054,0.22026431718062156,0.2401922300077238,0.2644836272040294,0.21160368450070216,0.48700906344410877,0.21384905711548918
8592,L55771,L,0.22826086956521152,0.2716049382716008,0.2549476135040746,0.4065934065934066,0.6956521739130435,0,0,0,0,0,0,1,0.6444444444444437,0.31160203719909646,0.22246696035242763,0.24019223001204734,0.2644836272040294,0.21160368450070216,0.4622356495468277,0.24155073577747144
8593,M23452,M,0.2391304347826022,0.2839506172839492,0.1525029103608848,0.559065934065934,0.7035573122529644,0,0,0,0,0,0,1,0.6444444444444437,0.476708019045023,0.2246696035242266,0.3668996924239409,0.2670025188916867,0.32322996739517074,0.5238670694864048,0.22941080424782012
8594,M23453,M,0.22826086956521152,0.2839506172839492,0.25203725261932486,0.42307692307692313,0.7154150197628458,0,0,0,0,0,0,1,0.6666666666666707,0.3246302759714682,0.22687224669603268,0.31008683595503683,0.27204030226699416,0.323229967399226,0.46465256797583077,0.24015663745600457
8595,L55774,L,0.22826086956521152,0.2839506172839492,0.10942956926658909,0.6607142857142857,0.7272727272727272,0,0,0,0,0,0,1,0.6666666666666707,0.5911648433021722,0.22907488986783875,0.19611613429119096,0.27707808564231584,0.21160368451618855,0.4882175226586104,0.29796371048888276
8596,M23455,M,0.2391304347826022,0.308641975308646,0.26542491268917345,0.37225274725274726,0.7351778656126482,0,0,0,0,0,0,1,0.6888888888888849,0.28329088934807617,0.23127753303964482,0.240192230029572,0.2846347607052877,0.42320736937071846,0.4604229607250755,0.33399695363923854
8597,L55776,L,0.2391304347826022,0.308641975308646,0.09254947613504083,0.7239010989010989,0.7470355731225296,0,0,0,0,0,0,1,0.6888888888888849,0.6599930171305416,0.2334801762114438,0.2401922300340207,0.29219143576825957,0.42320736937522907,0.6,0.4211894998244883
8598,L55777,L,0.25,0.3209876543209944,0.14086146682188594,0.5934065934065934,0.7549407114624506,0,0,0,0,0,0,1,0.6888888888888849,0.5121298282981503,0.23568281938325697,0.36689969243845993,0.29974811083123143,0.5183210552229031,0.6151057401812688,0.42550786279001257
8599,L55778,L,0.25,0.3209876543209944,0.180442374854482,0.5288461538461537,0.7628458498023715,0,0,0,0,0,0,1,0.6888888888888849,0.43673266192210586,0.24008810572686912,0.3668996924444187,0.3073047858942033,0.47316022328195206,0.6616314199395769,0.3755148128810989
8600,L55779,L,0.25,0.3333333333333357,0.16996507566938301,0.5013736263736263,0.7707509881422925,0,0,0,0,0,0,1,0.7111111111110995,0.4204647237883466,0.24449339207048837,0.24019223005687868,0.31738035264483244,0.3232299674349265,0.5915407854984894,0.3561266902194028
8601,L55780,L,0.2391304347826022,0.3209876543209944,0.15541327124563453,0.5013736263736263,0.7786561264822134,0,0,0,0,0,0,1,0.7111111111111119,0.4281568203006098,0.24449339207048837,0.24019223005687868,0.31989924433249683,0.2731791821971822,0.6483383685800602,0.2504830211971471
8602,H38015,H,0.22826086956521152,0.308641975308646,0.11117578579743892,0.5920329670329669,0.7865612648221343,0,0,0,0,0,0,1,0.7111111111111119,0.530962197188408,0.2422907488986894,0.3922322699028801,0.31989924433249683,0.2731791821971822,0.5903323262839878,0.10591396131744849
8603,L55782,L,0.22826086956521152,0.2962962962963047,0.3265424912689173,0.38324175824175827,0.8063241106719367,0,0,0,0,0,0,1,0.6888888888888978,0.2722090973270132,0.23788546255507015,0.4385290093243956,0.31486146095717515,0.44048819579731685,0.49788519637462214,0.19493882790990621
8604,H38017,H,0.21739130434782084,0.2839506172839492,0.1257275902211875,0.6222527472527473,0.8142292490118577,0,0,0,0,0,0,1,0.6888888888888849,0.5464174284143642,0.23127753303964482,0.4999999997178545,0.3073047858942033,0.6108472216627796,0.5389728096676737,0.2492490946737531
8605,L55784,L,0.22826086956521152,0.308641975308646,0.07508731082654252,0.6634615384615384,0.83399209486166,0,0,0,0,0,0,1,0.7111111111111119,0.6214813504398594,0.22687224669603268,0.31008683595465575,0.3022670025188958,0.44048819579035897,0.6102719033232628,0.30454877523350926
8606,L55785,L,0.2391304347826022,0.3333333333333357,0.27066356228172295,0.40521978021978017,0.8418972332015809,0,0,0,0,0,0,1,0.7333333333333265,0.3051222497075949,0.22687224669603268,0.31008683595465575,0.3047858942065389,0.5730254870569942,0.5679758308157098,0.358703002716677
8607,M23466,M,0.2391304347826022,0.3333333333333357,0.19615832363213048,0.4587912087912089,0.849802371541502,0,0,0,0,0,0,1,0.7333333333333265,0.37431489678247987,0.22907488986783875,0.36689969242948084,0.3098236775818606,0.6910947403475773,0.5093655589123868,0.35439223074413967
8608,L55787,L,0.2391304347826022,0.3333333333333357,0.15424912689173464,0.6346153846153846,0.8616600790513833,0,0,0,0,0,0,1,0.7333333333333265,0.5370592259246246,0.23127753303964482,0.39223226988890697,0.31738035264483244,0.691094740350298,0.6199395770392749,0.31883077967174867
8609,L55788,L,0.22826086956521152,0.3333333333333357,0.11699650756693836,0.6428571428571428,0.8695652173913043,1,0,0,0,1,0,1,0.7555555555555535,0.5701616217469425,0.2334801762114509,0.24019223003423984,0.3274559193954616,0.3455473701024436,0.6290030211480363,0.3285813022481453
8610,L55789,L,0.22826086956521152,0.3209876543209944,0.17869615832363217,0.5041208791208791,0.8774703557312252,1,1,0,0,0,0,1,0.7333333333333389,0.4181435397684447,0.2334801762114509,0.24019223003423984,0.3299748110831189,0.17277368490578482,0.5589123867069486,0.28707209446935933
8611,L55790,L,0.22826086956521152,0.3209876543209944,0.22875436554132722,0.4739010989010988,0.0,0,0,0,0,0,0,1,0.7333333333333389,0.37140281026997274,0.23127753303964482,0.2401922300295863,0.3274559193954687,0.21160368457637785,0.5891238670694866,0.23553922926742693
8612,L55791,L,0.22826086956521152,0.3209876543209944,0.17694994179278234,0.5728021978021978,0.007905138339920948,0,0,0,0,0,0,1,0.7333333333333389,0.4733720262922072,0.22907488986783875,0.19611613429095767,0.3249370277078114,0.21160368457330564,0.6392749244712989,0.1951544121592298
8613,L55792,L,0.2391304347826022,0.3333333333333357,0.1589057043073342,0.559065934065934,0.015810276679841896,0,0,0,0,0,0,1,0.7333333333333265,0.4729082508387419,0.22907488986783875,0.19611613429095767,0.3249370277078114,0.21160368457330564,0.6060422960725075,0.1636857772906046
8614,M23473,M,0.2391304347826022,0.3456790123456841,0.13562281722933645,0.6414835164835164,0.023715415019762844,0,0,0,0,0,0,1,0.7555555555555535,0.5555158559092559,0.23127753303964482,0.2401922300295863,0.3274559193954687,0.34554737010238223,0.6054380664652567,0.16221768586805782
8615,L55794,L,0.2391304347826022,0.3456790123456841,0.3044237485448196,0.4024725274725275,0.035573122529644265,0,0,0,0,0,0,1,0.7555555555555535,0.29204252594254093,0.2334801762114509,0.24019223003423984,0.33249370277077617,0.38633370452318283,0.5607250755287009,0.2471106612981025
8616,L55795,L,0.25,0.3580246913580325,0.12456344586728763,0.5947802197802198,0.043478260869565216,0,0,0,0,0,0,1,0.7555555555555535,0.524089983705124,0.23788546255507015,0.3100868359727625,0.34005037783374803,0.4404881958117756,0.6138972809667674,0.23940620593820744
8617,L55796,L,0.25,0.3580246913580325,0.10884749708963914,0.5851648351648351,0.05138339920948616,0,0,0,0,0,0,1,0.7555555555555535,0.5266892994639256,0.2422907488986823,0.24019223005294493,0.347607052896727,0.3232299674587448,0.6193353474320241,0.24184945563868804
8618,L55797,L,0.25,0.3580246913580325,0.21012805587892902,0.5700549450549449,0.05928853754940711,0,0,0,0,0,0,1,0.7555555555555535,0.45284758791512825,0.24449339207048837,0.24019223005759843,0.3526448362720416,0.21160368460696968,0.6241691842900302,0.242477288284822
8619,L55798,L,0.2608695652173836,0.3703703703703738,0.3847497089639115,0.2898351648351648,0.06719367588932806,0,0,0,0,0,0,1,0.7555555555555535,0.19670438105067173,0.24889867841410052,0.31008683599075687,0.35768261964735615,0.27317918223229015,0.46948640483383686,0.3785049568527178
8620,H38033,H,0.25,0.3580246913580325,0.1816065192083819,0.49450549450549447,0.07509881422924901,0,0,0,0,0,0,1,0.7555555555555535,0.40909418428439087,0.2511013215859066,0.19611613434794445,0.36020151133501344,0.17277368495039686,0.5099697885196376,0.35245020811446487
8621,L55800,L,0.25,0.3456790123456841,0.17869615832363217,0.5302197802197801,0.09486166007905138,0,0,0,0,0,0,1,0.7333333333333265,0.43874822610361036,0.2511013215859066,0.19611613434794445,0.35768261964735615,0.27317918223221055,0.48157099697885186,0.32781474137760613
8622,M23481,M,0.25,0.3456790123456841,0.15308498253783476,0.6703296703296703,0.10276679841897232,0,0,0,0,0,0,1,0.7333333333333265,0.5669021150683126,0.2511013215859066,0.19611613434794445,0.35516372795969886,0.3232299674644718,0.5190332326283987,0.39024100108782445
8623,L55802,L,0.2391304347826022,0.3209876543209944,0.15657741559953442,0.5288461538461537,0.11462450592885375,0,0,0,0,0,0,1,0.7111111111111119,0.449794294068938,0.24889867841410052,0.31008683599075687,0.347607052896727,0.5730254870755228,0.500906344410876,0.3806183323420838
8624,M23483,M,0.2391304347826022,0.3209876543209944,0.17927823050058211,0.5741758241758241,0.12252964426877469,0,0,0,0,0,0,1,0.7111111111111119,0.47311582017079323,0.24449339207048837,0.24019223005759843,0.33753148614609074,0.5183210552409452,0.6259818731117824,0.17165385422634816
8625,H38038,H,0.2391304347826022,0.3333333333333357,0.18742724097788133,0.4931318681318682,0.13438735177865613,0,0,0,0,0,0,1,0.7333333333333265,0.4051336927829718,0.2422907488986894,0.24019223005294493,0.33249370277077617,0.3863337045223414,0.6253776435045316,0.17265769372132453
8626,L55805,L,0.22826086956521152,0.3209876543209944,0.270081490104773,0.40796703296703296,0.1541501976284585,0,0,0,0,0,0,1,0.7333333333333389,0.30728237993668067,0.23788546255507015,0.3100868359728881,0.3274559193954687,0.3455473701012435,0.5716012084592145,0.26013635003857327
8627,L55806,L,0.22826086956521152,0.308641975308646,0.1362048894062864,0.6304945054945055,0.16205533596837943,0,0,0,0,0,0,1,0.7111111111111119,0.5459772167204663,0.233480176211458,0.24019223003474044,0.31989924433249683,0.273179182195247,0.5540785498489428,0.2202524432212674
8628,L55807,L,0.22826086956521152,0.3209876543209944,0.1041909196740396,0.5769230769230769,0.16996047430830039,0,0,0,0,0,0,1,0.7333333333333389,0.5228174073482443,0.23127753303964482,0.24019223003029175,0.31989924433249683,0.273179182195247,0.5752265861027189,0.2292791482561065
8629,L55808,L,0.2391304347826022,0.3333333333333357,0.3370197904540163,0.37362637362637363,0.17786561264822134,0,0,0,0,0,0,1,0.7333333333333265,0.26277813385748594,0.23127753303964482,0.24019223003029175,0.322418136020147,0.3232299674373462,0.48700906344410877,0.2954877946341226
8630,H38043,H,0.2391304347826022,0.3456790123456841,0.22642607683352745,0.4848901098901099,0.18577075098814227,0,0,0,0,0,0,1,0.7555555555555535,0.3806298188615816,0.23127753303964482,0.24019223003029175,0.3249370277078043,0.4404881958020201,0.4833836858006043,0.2958666743692261
8631,L55810,L,0.22826086956521152,0.3333333333333357,0.11816065192083824,0.7362637362637362,0.20553359683794464,0,0,0,0,0,0,1,0.7555555555555535,0.6486361718747997,0.23127753303964482,0.24019223003029175,0.3274559193954687,0.4404881958035393,0.6277945619335347,0.3855296153118514
8632,H38045,H,0.21739130434782084,0.3209876543209944,0.19674039580908043,0.45604395604395603,0.2134387351778656,0,0,0,0,0,0,1,0.7555555555555535,0.3719280938736377,0.22907488986783875,0.3668996924300376,0.3299748110831189,0.32322996744355714,0.5510574018126889,0.3852667829653602
8633,L55812,L,0.21739130434782084,0.3209876543209944,0.24563445867287548,0.43543956043956045,0.23320158102766797,0,0,0,0,0,0,1,0.7555555555555535,0.3360760494424014,0.22687224669603268,0.4385290093123494,0.3299748110831189,0.32322996744355714,0.488821752265861,0.389298808341927
8634,L55813,L,0.22826086956521152,0.3209876543209944,0.09778812572759032,0.6854395604395604,0.24110671936758893,0,0,0,0,0,0,1,0.7333333333333389,0.6218810612600821,0.2246696035242266,0.36689969242412906,0.3274559193954687,0.34554737010128805,0.6259818731117824,0.3911566124788661
8635,L55814,L,0.21739130434782084,0.3209876543209944,0.14144353899883588,0.5412087912087912,0.24901185770750986,0,0,0,0,0,0,1,0.7555555555555535,0.46867340297489507,0.22026431718062156,0.2401922300078348,0.3224181360201541,0.1727736848923729,0.6507552870090635,0.3749443046295767
8636,L55815,L,0.22826086956521152,0.3209876543209944,0.31199068684516884,0.3228021978021978,0.2569169960474308,0,0,0,0,0,0,1,0.7333333333333389,0.23520821536593184,0.22026431718062156,0.2401922300078348,0.31989924433249683,0.0,0.46888217522658604,0.3749443046295752
8637,L55816,L,0.2391304347826022,0.3333333333333357,0.32305005820721766,0.3228021978021978,0.26482213438735175,0,0,0,0,0,0,1,0.7333333333333265,0.2323822566896298,0.2246696035242266,0.36689969242401355,0.322418136020147,0.1727736848922624,0.4102719033232628,0.43462409158987797
8638,L55817,L,0.2391304347826022,0.3456790123456841,0.16938300349243307,0.4931318681318682,0.2727272727272727,0,0,0,0,0,0,1,0.7555555555555535,0.4141892476652454,0.22907488986783875,0.36689969242967446,0.3274559193954687,0.34554737010101955,0.43564954682779444,0.4337674067757204
8639,L55818,L,0.25,0.3456790123456841,0.2351571594877765,0.4409340659340659,0.28063241106719367,0,0,0,0,0,0,1,0.7333333333333265,0.3442355757246003,0.2334801762114509,0.4999999997199,0.33249370277077617,0.3863337045217664,0.32809667673716014,0.26597167063275845
8640,L55819,L,0.2391304347826022,0.3333333333333357,0.1257275902211875,0.7170329670329669,0.2885375494071146,0,0,0,0,0,0,1,0.7333333333333265,0.6261649927461261,0.23788546255507015,0.3100868359717379,0.33501259445843345,0.3232299674468923,0.4054380664652567,0.4574280458137649
8641,L55820,L,0.25,0.3580246913580325,0.12514551804423757,0.6002747252747253,0.2964426877470355,0,0,0,0,0,0,1,0.7555555555555535,0.5283221932031239,0.2422907488986823,0.24019223005091675,0.3425692695214124,0.3232299674526209,0.5274924471299093,0.4230357150525944
8642,M23501,M,0.25,0.3456790123456841,0.11175785797438886,0.6153846153846153,0.3043478260869565,0,0,0,0,0,0,1,0.7333333333333265,0.5505509764986113,0.24449339207048837,0.24019223005518914,0.3450881612090697,0.27317918221797877,0.6561933534743202,0.29456509031139305
8643,M23502,M,0.2391304347826022,0.3333333333333357,0.24912689173457514,0.45054945054945056,0.3162055335968379,0,0,0,0,0,0,1,0.7333333333333265,0.3457580617736728,0.24449339207048837,0.24019223005518914,0.3425692695214053,0.3232299674526209,0.6374622356495468,0.32236382766779087
8644,L55823,L,0.2391304347826022,0.3456790123456841,0.1629802095459838,0.6936813186813185,0.32806324110671936,0,0,0,0,0,0,1,0.7555555555555535,0.5787787588869892,0.2422907488986823,0.24019223005091675,0.3425692695214124,0.3232299674526209,0.7486404833836858,0.28301604401190766
8645,M23504,M,0.25,0.3456790123456841,0.16006984866123408,0.47252747252747257,0.3359683794466403,0,0,0,0,0,0,1,0.7333333333333265,0.402387722239492,0.24449339207048837,0.24019223005518914,0.3450881612090697,0.27317918221797877,0.6410876132930515,0.2761235574096786
8646,M23505,M,0.25,0.3580246913580325,0.18859138533178121,0.43543956043956045,0.34782608695652173,0,0,0,0,0,0,1,0.7555555555555535,0.3595341534783098,0.24449339207048837,0.24019223005518914,0.3450881612090697,0.27317918221797877,0.5685800604229606,0.31317929289971647
8647,L55826,L,0.2391304347826022,0.3580246913580325,0.19150174621653093,0.5508241758241758,0.35968379446640314,0,0,0,0,0,0,1,0.7777777777777806,0.4480186325714249,0.2422907488986823,0.24019223005091675,0.347607052896727,0.3232299674563809,0.5401812688821753,0.28833388390045606
8648,L55827,L,0.2391304347826022,0.3456790123456841,0.21071012805587896,0.4766483516483517,0.3675889328063241,0,0,0,0,0,0,1,0.7555555555555535,0.38144565071725656,0.2422907488986823,0.24019223005091675,0.3501259445843843,0.2116036846001111,0.5516616314199395,0.27704224435163716
8649,M23508,M,0.22826086956521152,0.3333333333333357,0.180442374854482,0.5824175824175825,0.37549407114624506,0,0,0,0,0,0,1,0.7555555555555535,0.47894064502274114,0.24008810572686912,0.3668996924437931,0.3476070528967199,0.3232299674563809,0.5027190332326285,0.1496162919347705
8650,L55829,L,0.22826086956521152,0.3333333333333357,0.09313154831199077,0.7967032967032966,0.38735177865612647,0,0,0,0,0,0,1,0.7555555555555535,0.7233186082887859,0.23568281938326407,0.3668996924381993,0.3450881612090697,0.3863337045297669,0.6453172205438064,0.39104226867279634
8651,H38064,H,0.22826086956521152,0.3209876543209944,0.35098952270081496,0.3241758241758242,0.3952569169960474,0,0,0,0,0,0,1,0.7333333333333389,0.226416287427262,0.23127753303964482,0.240192230029555,0.33753148614609074,0.44048819580901294,0.5963746223564953,0.48707482153751125
8652,M23511,M,0.22826086956521152,0.3333333333333357,0.23050058207217705,0.4285714285714286,0.4150197628458498,0,0,0,0,0,0,1,0.7555555555555535,0.33689939191944124,0.22907488986783875,0.19611613429127814,0.33249370277077617,0.273179182207004,0.5425981873111779,0.5104312163012331
8653,H38066,H,0.21739130434782084,0.3209876543209944,0.17054714784633296,0.5178571428571428,0.4268774703557312,0,0,0,0,0,0,1,0.7555555555555535,0.43330070302656437,0.2246696035242266,0.1961161342804368,0.3274559193954687,0.21160368457450582,0.5607250755287007,0.5054315668549828
8654,M23513,M,0.22826086956521152,0.3209876543209944,0.09720605355064038,0.743131868131868,0.44664031620553357,0,0,0,0,0,0,1,0.7333333333333389,0.6726863531677381,0.2246696035242266,0.1961161342804368,0.3249370277078114,0.21160368457165413,0.6314199395770391,0.5802963947311472
8655,M23514,M,0.22826086956521152,0.3333333333333357,0.1589057043073342,0.5906593406593406,0.458498023715415,0,0,0,0,0,0,1,0.7555555555555535,0.4984392776808221,0.2246696035242266,0.1961161342804368,0.3249370277078114,0.21160368457165413,0.5407854984894261,0.4487273885072857
8656,L55835,L,0.21739130434782084,0.3209876543209944,0.05820721769499426,0.7802197802197802,0.4703557312252964,0,0,0,0,0,0,1,0.7555555555555535,0.7434037198318877,0.22246696035242763,0.24019223001191944,0.3249370277078114,0.21160368457165413,0.7413897280966767,0.4166102953875759
8657,M23516,M,0.21739130434782084,0.3209876543209944,0.30791618160651923,0.3241758241758242,0.47826086956521735,0,0,0,0,0,0,1,0.7555555555555535,0.23720789901638745,0.22026431718061446,0.2401922300075219,0.322418136020147,0.17277368489280864,0.6954682779456193,0.5239201244416613
8658,L55837,L,0.22826086956521152,0.3333333333333357,0.14726426076833532,0.5796703296703296,0.49011857707509876,0,0,0,0,0,0,1,0.7555555555555535,0.4967456979494961,0.22246696035242763,0.24019223001184548,0.3249370277078114,0.21160368457165413,0.7226586102719031,0.5113810729732674
8659,L55838,L,0.22826086956521152,0.3456790123456841,0.190919674039581,0.44780219780219777,0.4980237154150197,0,0,0,0,0,0,1,0.7777777777777806,0.36813962535476435,0.22246696035242763,0.24019223001184548,0.3299748110831189,0.323229967443293,0.5927492447129908,0.4839910730484077
8660,L55839,L,0.2391304347826022,0.3456790123456841,0.12048894062863802,0.7115384615384616,0.5059288537549407,0,0,0,0,0,0,1,0.7555555555555535,0.6257480779403419,0.2246696035242266,0.36689969242380877,0.33249370277077617,0.3863337045218912,0.6459214501510574,0.5324736165699763
8661,L55840,L,0.22826086956521152,0.3456790123456841,0.07392316647264263,0.6634615384615384,0.5138339920948616,0,0,0,0,0,0,1,0.7777777777777806,0.6224736947893065,0.22687224669603268,0.3100868359548805,0.33753148614609074,0.34554737010821646,0.5945619335347431,0.44799480830942084
8662,L55841,L,0.22826086956521152,0.3456790123456841,0.2764842840512224,0.41208791208791207,0.5217391304347826,0,0,0,0,0,0,1,0.7777777777777806,0.30800480175373135,0.22907488986783875,0.19611613429094374,0.3425692695214124,0.17277368492096123,0.6332326283987916,0.362354472087442
8663,L55842,L,0.2391304347826022,0.3580246913580325,0.20139697322467986,0.45467032967032966,0.5296442687747035,0,0,0,0,0,0,1,0.7777777777777806,0.36879500799950254,0.23127753303964482,0.24019223002937012,0.3476070528967199,0.17277368492821654,0.5782477341389726,0.3857736745987503
8664,L55843,L,0.2391304347826022,0.3580246913580325,0.2927823050058208,0.3516483516483516,0.5375494071146245,0,0,0,0,0,0,1,0.7777777777777806,0.26037156991742844,0.2334801762114438,0.24019223003381884,0.3501259445843843,0.21160368460068482,0.53595166163142,0.4487921333531781
8665,H38078,H,0.2391304347826022,0.3580246913580325,0.10884749708963914,0.7568681318681318,0.5454545454545454,0,0,0,0,0,0,1,0.7777777777777806,0.6742515073807283,0.2334801762114438,0.24019223003381884,0.3526448362720416,0.21160368460358164,0.5558912386706946,0.4924036649373712
8666,L55845,L,0.25,0.3703703703703738,0.11466821885913858,0.6428571428571428,0.5652173913043478,0,0,0,0,0,0,1,0.7777777777777677,0.5718941440550364,0.23788546255507015,0.3100868359721742,0.35768261964735615,0.273179182229526,0.5468277945619336,0.4807944405829694
8667,L55846,L,0.2391304347826022,0.3703703703703738,0.1391152502910361,0.5315934065934066,0.5731225296442687,0,0,0,0,0,0,1,0.7999999999999947,0.46210760321566824,0.24008810572686912,0.19611613431843727,0.3627204030226636,0.21160368461510623,0.5993957703927494,0.4455442046524721
8668,M23527,M,0.2391304347826022,0.3827160493827222,0.1670547147846333,0.581043956043956,0.5810276679841897,0,0,0,0,0,0,1,0.8222222222222217,0.485745097029033,0.24008810572686912,0.19611613431843727,0.3677581863979853,0.3232299674718572,0.6549848942598188,0.4191691510066615
8669,L55848,L,0.2391304347826022,0.3827160493827222,0.19441210710128065,0.5782967032967032,0.592885375494071,0,0,0,0,0,0,1,0.8222222222222217,0.4677563725419719,0.24008810572686912,0.19611613431843727,0.37279596977329277,0.3232299674756763,0.7546827794561933,0.22936802324288297
8670,M23529,M,0.2391304347826022,0.3827160493827222,0.1763678696158324,0.6662087912087912,0.6007905138339921,0,0,0,0,0,0,1,0.8222222222222217,0.5476517600435621,0.24008810572686912,0.19611613431843727,0.37783375314862155,0.21160368463263243,0.7148036253776436,0.12947174896412983
8671,L55850,L,0.2391304347826022,0.3950617283950635,0.24039580908032598,0.36538461538461536,0.6126482213438734,0,0,0,0,0,0,1,0.8444444444444363,0.2865099191176237,0.23788546255507015,0.0,0.382871536523929,0.27317918225202864,0.5927492447129908,0.30297182410305545
8672,L55851,L,0.2391304347826022,0.3827160493827222,0.21071012805587896,0.467032967032967,0.6205533596837944,0,0,0,0,0,0,1,0.8222222222222217,0.3741273367710655,0.23788546255507015,0.0,0.3853904282115863,0.17277368498149573,0.5643504531722053,0.3196216696760589
8673,L55852,L,0.2391304347826022,0.3827160493827222,0.08381839348079168,0.6387362637362637,0.6284584980237153,0,0,0,0,0,0,1,0.8222222222222217,0.5921898241425039,0.23788546255507015,0.0,0.3853904282115863,0.17277368498149573,0.589728096676737,0.3458550376510907
8674,L55853,L,0.22826086956521152,0.3580246913580325,0.1897555296856811,0.532967032967033,0.6363636363636364,0,0,0,0,0,0,1,0.8000000000000076,0.4350419086120397,0.23568281938326407,0.19611613430728933,0.38035264483627174,0.42320736942583187,0.569788519637462,0.3411520419994052
8675,M23534,M,0.22826086956521152,0.3580246913580325,0.20954598370197908,0.34752747252747257,0.6442687747035573,0,0,0,0,0,0,1,0.8000000000000076,0.2835693595798779,0.2334801762114509,0.24019223003381884,0.37531486146095006,0.518321055258173,0.42960725075528694,0.3319161750990275
8676,H38089,H,0.21739130434782084,0.3580246913580325,0.30267753201396974,0.3516483516483516,0.6561264822134387,0,0,0,0,0,0,1,0.8222222222222217,0.2575372309581529,0.22907488986783875,0.36689969242943427,0.3677581863979853,0.4232073694187865,0.4235649546827792,0.3413277889489952
8677,M23536,M,0.21739130434782084,0.3456790123456841,0.20488940628637953,0.5302197802197801,0.6758893280632411,0,0,0,0,0,0,1,0.7999999999999947,0.425135434724929,0.2246696035242266,0.3668996924235425,0.36020151133501344,0.42320736941460674,0.4513595166163141,0.3507804132249945
8678,M23537,M,0.21739130434782084,0.3456790123456841,0.2887077997671712,0.3447802197802198,0.6877470355731224,0,0,0,0,0,0,1,0.7999999999999947,0.25674907029742483,0.22026431718062156,0.24019223000693882,0.3526448362720487,0.21160368460450632,0.32205438066465264,0.2705192595961256
